nid,name,path,ntype,weight,data,lasttime,faculty
1666104976,OFHEO_HPI_ByRegion,spEED.dbo.OFHEO_HPI_ByRegion,tbl,1540,48 KB,52:21.3,69
1885301826,EMAXX_Firm,spEED.dbo.EMAXX_Firm,tbl,1519,648 KB,0,43
1134731195,Halifax_Regional_HPI,spEED.EURO.Halifax_Regional_HPI,tbl,1443,56 KB,0,55
1147255242,LP_Replines_Deal_Calc_bkp,spEED.dbo.LP_Replines_Deal_Calc_bkp,tbl,1425,1272 KB,0,52
1621020956,Prism_DealData,spEED.dbo.Prism_DealData,tbl,1335,408 KB,0,29
4403285,Intex_DealReview,spEED.CMBS.Intex_DealReview,tbl,1264,632 KB,00:54.8,59
36403399,Intex_DealReview,spEED.EURO.Intex_DealReview,tbl,1264,632 KB,00:54.8,99
1814661908,Intex_DealReview,spEED.dbo.Intex_DealReview,tbl,1264,632 KB,00:54.8,11
2087886705,Intex_DealReview,spEED.ABS.Intex_DealReview,tbl,1264,632 KB,00:54.8,86
2119886819,Intex_DealReview,spEED.CDO.Intex_DealReview,tbl,1264,632 KB,00:54.8,38
1604461040,RPT_MU_DQ_C2D30_ROLLRATE_ORIG_FICO,spEED.dbo.RPT_MU_DQ_C2D30_ROLLRATE_ORIG_FICO,tbl,1260,56 KB,0,85
991863146,Kroll_exportable_capital_structure,spEED.dbo.Kroll_exportable_capital_structure,tbl,1242,17544 KB,10:18.9,27
1364460185,RPT_MU_LS_GEO_STATE,spEED.dbo.RPT_MU_LS_GEO_STATE,tbl,1225,48 KB,0,68
1268459843,RPT_MU_LS_Vintage,spEED.dbo.RPT_MU_LS_Vintage,tbl,1219,48 KB,0,52
656877557,LP_Aggregate_OrigLoans_Raw_Originator,spEED.dbo.LP_Aggregate_OrigLoans_Raw_Originator,tbl,1207,96 KB,0,71
624877443,LP_Aggregate_OrigLoans_Mapped_Originator,spEED.dbo.LP_Aggregate_OrigLoans_Mapped_Originator,tbl,1207,72 KB,0,58
808650224,ABSNet_RemitInfo_CMBSDeals_Detail,spEED.dbo.ABSNet_RemitInfo_CMBSDeals_Detail,tbl,1188,96 KB,0,49
1906873910,TRX_Index,spEED.dbo.TRX_Index,tbl,1172,88 KB,0,71
1220459672,RPT_MU_MP_MONTHLY_PAY_MOD_TYPE,spEED.dbo.RPT_MU_MP_MONTHLY_PAY_MOD_TYPE,tbl,1121,48 KB,0,69
1374068081,LP_Replines_Cohorts_custom2_list,spEED.dbo.LP_Replines_Cohorts_custom2_list,tbl,1100,80 KB,0,13
2100111168,kroll_Rss_Imp,spEED.CMBS.kroll_Rss_Imp,tbl,1085,2432 KB,0,31
1460460527,RPT_MU_DQ_FC2REO_ROLLRATE_STATE,spEED.dbo.RPT_MU_DQ_FC2REO_ROLLRATE_STATE,tbl,1080,56 KB,0,100
1620461097,RPT_MU_DQ_C2D30_ROLLRATE_GEO_STATE,spEED.dbo.RPT_MU_DQ_C2D30_ROLLRATE_GEO_STATE,tbl,1080,56 KB,0,90
1636461154,RPT_MU_DQ_C2D30_ROLLRATE_CURR_CLTV,spEED.dbo.RPT_MU_DQ_C2D30_ROLLRATE_CURR_CLTV,tbl,1080,48 KB,0,33
1540460812,RPT_MU_DQ_D60PP_GEO_STATE,spEED.dbo.RPT_MU_DQ_D60PP_GEO_STATE,tbl,1080,48 KB,0,39
1588460983,RPT_MU_DQ_C2D30_ROLLRATE_ORIG_YEAR,spEED.dbo.RPT_MU_DQ_C2D30_ROLLRATE_ORIG_YEAR,tbl,1080,48 KB,0,29
1828461838,RPT_MU_CDR_GEO_STATE,spEED.dbo.RPT_MU_CDR_GEO_STATE,tbl,1080,56 KB,0,17
1652461211,RPT_MU_CDR_WAC,spEED.dbo.RPT_MU_CDR_WAC,tbl,1079,56 KB,0,62
1686661452,Intex_Merge_Comments,spEED.dbo.Intex_Merge_Comments,tbl,1055,160 KB,0,17
1700461382,RPT_MU_CDR_TIME_spENT_DQ_GEO_STATE,spEED.dbo.RPT_MU_CDR_TIME_spENT_DQ_GEO_STATE,tbl,1050,48 KB,0,46
1524460755,RPT_MU_DQ_D60PP_ORIG_FICO_SCORE,spEED.dbo.RPT_MU_DQ_D60PP_ORIG_FICO_SCORE,tbl,1044,48 KB,0,34
1124459330,RPT_MU_VPR_FICO,spEED.dbo.RPT_MU_VPR_FICO,tbl,1044,48 KB,0,59
1653893259,Region_Dictionary,spEED.dbo.Region_Dictionary,tbl,1044,128 KB,0,30
1956918043,LP_CusipAggregates,spEED.dbo.LP_CusipAggregates,tbl,1034,1552 KB,0,61
1585037028,MortageResearch_TBA_CusipMapping,spEED.dbo.MortageResearch_TBA_CusipMapping,tbl,1031,40 KB,0,13
26287699,ABX_BondPriceDetail,spEED.dbo.ABX_BondPriceDetail,tbl,988,144 KB,0,21
1300459957,RPT_MU_LS_PROPERTY_TYPE,spEED.dbo.RPT_MU_LS_PROPERTY_TYPE,tbl,979,40 KB,0,59
1332460071,RPT_MU_LS_LOAN_SIZE,spEED.dbo.RPT_MU_LS_LOAN_SIZE,tbl,975,40 KB,28:59.9,26
1127427536,EDW_CMR_DealSubmissionMetrics,spEED.dbo.EDW_CMR_DealSubmissionMetrics,tbl,924,536 KB,0,32
1159427650,EDW_CMR_DealSubmissionMetadata,spEED.dbo.EDW_CMR_DealSubmissionMetadata,tbl,924,136 KB,32:42.3,92
1378520390,EDW_LES_DealBondTranche,spEED.dbo.EDW_LES_DealBondTranche,tbl,899,456 KB,0,34
1410520504,EDW_LES_DealBondSecurity,spEED.dbo.EDW_LES_DealBondSecurity,tbl,899,392 KB,0,67
1442520618,EDW_LES_DealBondContact,spEED.dbo.EDW_LES_DealBondContact,tbl,899,368 KB,0,40
1474520732,EDW_LES_DealBond,spEED.dbo.EDW_LES_DealBond,tbl,899,96 KB,0,79
1854017736,tmp_PECD_Positions,spEED.CDO.tmp_PECD_Positions,tbl,887,80 KB,0,35
1764461610,RPT_MU_CDR_LTV,spEED.dbo.RPT_MU_CDR_LTV,tbl,864,48 KB,0,83
1780461667,RPT_MU_CDR_LOAN_SIZE,spEED.dbo.RPT_MU_CDR_LOAN_SIZE,tbl,864,48 KB,0,19
1668461268,RPT_MU_CDR_VINTAGE,spEED.dbo.RPT_MU_CDR_VINTAGE,tbl,864,48 KB,0,67
1556460869,RPT_MU_DQ_D60PP_CURR_CTLV,spEED.dbo.RPT_MU_DQ_D60PP_CURR_CTLV,tbl,864,40 KB,0,50
1508460698,RPT_MU_DQ_D60PP_ORIG_YEAR,spEED.dbo.RPT_MU_DQ_D60PP_ORIG_YEAR,tbl,864,40 KB,0,77
1060459102,RPT_MU_VPR_VINTAGE,spEED.dbo.RPT_MU_VPR_VINTAGE,tbl,864,40 KB,0,89
1076459159,RPT_MU_VPR_LTV,spEED.dbo.RPT_MU_VPR_LTV,tbl,864,40 KB,0,78
1108459273,RPT_MU_VPR_LOAN_SIZE,spEED.dbo.RPT_MU_VPR_LOAN_SIZE,tbl,864,40 KB,0,42
1380460242,RPT_MU_LS_CLTV,spEED.dbo.RPT_MU_LS_CLTV,tbl,858,32 KB,0,15
1284459900,RPT_MU_LS_TIME_spENT_DQ,spEED.dbo.RPT_MU_LS_TIME_spENT_DQ,tbl,853,40 KB,0,57
1188459558,RPT_MU_MP_REDEFAULT_CLTV,spEED.dbo.RPT_MU_MP_REDEFAULT_CLTV,tbl,840,48 KB,0,61
1204459615,RPT_MU_MP_REDEFAULT_CHANGE_PAYMENT,spEED.dbo.RPT_MU_MP_REDEFAULT_CHANGE_PAYMENT,tbl,840,48 KB,0,85
1684461325,RPT_MU_CDR_TIME_spENT_DQ_LIQUIDATION_TYPE,spEED.dbo.RPT_MU_CDR_TIME_spENT_DQ_LIQUIDATION_TYPE,tbl,840,40 KB,0,55
268709647,Intex_Tranche_History_Jacob,spEED.dbo.Intex_Tranche_History_Jacob,tbl,840,72 KB,0,59
89896979,LP_GroupAggregates_ForLoanGroups_Extended_20161119,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161119,tbl,828,968 KB,0,56
2112856181,LP_GroupAggregates_ForLoanGroups_Extended_20161118,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161118,tbl,828,968 KB,0,92
2068332020,LP_GroupAggregates_ForLoanGroups_Extended_20161117,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161117,tbl,828,976 KB,0,23
2023807859,LP_GroupAggregates_ForLoanGroups_Extended_20161116,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161116,tbl,828,968 KB,0,45
1883283356,LP_GroupAggregates_ForLoanGroups_Extended_20161115,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161115,tbl,828,976 KB,0,96
1582758283,LP_GroupAggregates_ForLoanGroups_Extended_20161112,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161112,tbl,828,976 KB,0,74
1650234521,LP_GroupAggregates_ForLoanGroups_Extended_20161111,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161111,tbl,828,976 KB,0,41
1820546265,LP_GroupAggregates_ForLoanGroups_Extended,spEED.dbo.LP_GroupAggregates_ForLoanGroups_Extended,tbl,827,1120 KB,0,36
1900546550,LP_GroupAggregates_ForLoanGroups_Extended,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended,tbl,827,1120 KB,0,67
1820546265,LP_GroupAggregates_ForLoanGroups_Extended,spEED.dbo.LP_GroupAggregates_ForLoanGroups_Extended,tbl,827,1624 KB,0,54
1900546550,LP_GroupAggregates_ForLoanGroups_Extended,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended,tbl,827,1624 KB,0,12
2095476131,LP_GroupAggregates_ForLoanGroups_Extended_20161125,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161125,tbl,827,976 KB,0,74
223469462,LP_GroupAggregates_ForLoanGroups_Extended_20161124,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161124,tbl,827,976 KB,0,34
354945928,LP_GroupAggregates_ForLoanGroups_Extended_20161123,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161123,tbl,827,976 KB,0,34
422422166,LP_GroupAggregates_ForLoanGroups_Extended_20161122,spEED.Published.LP_GroupAggregates_ForLoanGroups_Extended_20161122,tbl,827,968 KB,0,49
1689877187,TraderGroupGUI_test_child,spEED.dbo.TraderGroupGUI_test_child,tbl,826,96 KB,0,73
1358068024,LP_Loanagg_Cohorts_custom2_list,spEED.dbo.LP_Loanagg_Cohorts_custom2_list,tbl,800,64 KB,0,85
1459640393,Dictionary_ReaderExceptions,spEED.dbo.Dictionary_ReaderExceptions,tbl,793,160 KB,05:42.8,22
1459640393,Dictionary_ReaderExceptions,spEED.dbo.Dictionary_ReaderExceptions,tbl,793,160 KB,05:42.8,47
1224521033,LP_Report_Shelf_Backup,spEED.dbo.LP_Report_Shelf_Backup,tbl,788,344 KB,0,97
210360064,LP_Report_Shelf,spEED.dbo.LP_Report_Shelf,tbl,788,344 KB,0,85
2002158228,LP_Minis_group,spEED.dbo.LP_Minis_group,tbl,766,208 KB,0,87
514204982,RatingsChangeReport,spEED.CDO.RatingsChangeReport,tbl,766,272 KB,0,59
735862234,Kroll_deal,spEED.dbo.Kroll_deal,tbl,736,376 KB,10:19.0,76
518344961,DealProxy,spEED.dbo.DealProxy,tbl,734,56 KB,0,32
1169543350,temp2,spEED.dbo.temp2,tbl,728,24 KB,0,70
1044459045,RPT_MU_VPR_WAC,spEED.dbo.RPT_MU_VPR_WAC,tbl,720,32 KB,0,48
997942977,LP_Servicer_Advance_Enabled_Deals,spEED.dbo.LP_Servicer_Advance_Enabled_Deals,tbl,715,16 KB,0,22
341224616,MBS_CouponStack_CusipMapping,spEED.dbo.MBS_CouponStack_CusipMapping,tbl,696,40 KB,0,91
1678941353,LP_Report_Shelf_bk,spEED.dbo.LP_Report_Shelf_bk,tbl,688,304 KB,0,44
659741653,LP_GroupAggregates_ForLoanGroups,spEED.dbo.LP_GroupAggregates_ForLoanGroups,tbl,688,200 KB,0,100
1172459501,RPT_MU_MP_REDEFAULT_PAYMENT_POST_MOD,spEED.dbo.RPT_MU_MP_REDEFAULT_PAYMENT_POST_MOD,tbl,665,32 KB,0,51
1359864457,DUEDIL_Override_Images,spEED.dbo.DUEDIL_Override_Images,tbl,656,167560 KB,21:53.2,56
1444460470,RPT_MU_DQ_MONTHS_spENT,spEED.dbo.RPT_MU_DQ_MONTHS_spENT,tbl,648,32 KB,0,78
1716461439,RPT_MU_CDR_TIME_spENT_DQ,spEED.dbo.RPT_MU_CDR_TIME_spENT_DQ,tbl,648,32 KB,0,82
610673819,DUEDIL_CDO_Override_Values,spEED.dbo.DUEDIL_CDO_Override_Values,tbl,645,384 KB,0,16
1156459444,RPT_MU_MP_REDEFAULT_TYPE_MODIFICATION,spEED.dbo.RPT_MU_MP_REDEFAULT_TYPE_MODIFICATION,tbl,630,40 KB,0,71
719042043,Dictionary_IntexCMOFiles,spEED.dbo.Dictionary_IntexCMOFiles,tbl,621,80 KB,0,39
820197972,Dictionary_ABXCusips,spEED.dbo.Dictionary_ABXCusips,tbl,580,16 KB,55:48.1,90
494090438,LP_PLTS_DiscountParams,spEED.dbo.LP_PLTS_DiscountParams,tbl,573,72 KB,0,50
1853301712,EMAXX_Brokers,spEED.dbo.EMAXX_Brokers,tbl,570,48 KB,0,78
1935475561,LP_CollateralAnalysis_wac,spEED.dbo.LP_CollateralAnalysis_wac,tbl,557,40 KB,0,56
263776097,LP_CollateralAnalysis_calc,spEED.dbo.LP_CollateralAnalysis_calc,tbl,557,224 KB,0,84
1951475618,LP_CollateralAnalysis_Adv,spEED.dbo.LP_CollateralAnalysis_Adv,tbl,557,104 KB,0,44
621882674,LP_CollateralAnalysis,spEED.dbo.LP_CollateralAnalysis,tbl,557,224 KB,0,71
1018851092,EDW_CMBS_DealPropertyTopThreeTenant,spEED.dbo.EDW_CMBS_DealPropertyTopThreeTenant,tbl,533,200 KB,0,99
1050851206,EDW_CMBS_DealPropertySecuritisationDate,spEED.dbo.EDW_CMBS_DealPropertySecuritisationDate,tbl,533,192 KB,0,59
1082851320,EDW_CMBS_DealPropertyOccupancy,spEED.dbo.EDW_CMBS_DealPropertyOccupancy,tbl,533,144 KB,0,96
1146851548,EDW_CMBS_DealPropertyForeclosure,spEED.dbo.EDW_CMBS_DealPropertyForeclosure,tbl,533,104 KB,0,87
1178851662,EDW_CMBS_DealPropertyCollateral,spEED.dbo.EDW_CMBS_DealPropertyCollateral,tbl,533,288 KB,0,92
1210851776,EDW_CMBS_DealProperty,spEED.dbo.EDW_CMBS_DealProperty,tbl,533,56 KB,0,65
239391972,LP_CustomIndex,spEED.dbo.LP_CustomIndex,tbl,524,24 KB,0,77
1114851434,EDW_CMBS_DealPropertyMostRecentYTDFinancial,spEED.dbo.EDW_CMBS_DealPropertyMostRecentYTDFinancial,tbl,516,160 KB,0,96
698238038,DataModifyAudit,spEED.dbo.DataModifyAudit,tbl,509,3256 KB,0,39
356300429,LP_Aggregate_LiveLoans_Raw_Originator,spEED.dbo.LP_Aggregate_LiveLoans_Raw_Originator,tbl,497,48 KB,0,15
324300315,LP_Aggregate_LiveLoans_Mapped_Originator,spEED.dbo.LP_Aggregate_LiveLoans_Mapped_Originator,tbl,497,32 KB,0,98
974730625,Markit_TRX_Composite,spEED.dbo.Markit_TRX_Composite,tbl,488,64 KB,02:07.7,39
1445840463,Markit_ABX_Component,spEED.dbo.Markit_ABX_Component,tbl,480,64 KB,31:42.6,14
53952360,BBRG_CUSIP_RATING_Duplicates,spEED.dbo.BBRG_CUSIP_RATING_Duplicates,tbl,467,56 KB,47:02.1,44
274920151,BBrg_BackOffice_Dups_bb,spEED.dbo.BBrg_BackOffice_Dups_bb,tbl,456,80 KB,0,63
1109019132,LP_Replines_Cohorts_custom_list,spEED.dbo.LP_Replines_Cohorts_custom_list,tbl,440,32 KB,0,87
1092459216,RPT_MU_VPR_LOAN_TYPE,spEED.dbo.RPT_MU_VPR_LOAN_TYPE,tbl,432,24 KB,0,59
1812461781,RPT_MU_CDR_LIQ_GEO_STATE,spEED.dbo.RPT_MU_CDR_LIQ_GEO_STATE,tbl,432,24 KB,0,96
967426966,EDW_CRE_DealBondTrancheInformation,spEED.dbo.EDW_CRE_DealBondTrancheInformation,tbl,402,288 KB,0,88
999427080,EDW_CRE_DealBondSeriesLevelInformation,spEED.dbo.EDW_CRE_DealBondSeriesLevelInformation,tbl,402,120 KB,0,76
1031427194,EDW_CRE_DealBondLevelInformation,spEED.dbo.EDW_CRE_DealBondLevelInformation,tbl,402,360 KB,0,85
1063427308,EDW_CRE_DealBondContactInformation,spEED.dbo.EDW_CRE_DealBondContactInformation,tbl,402,152 KB,0,86
1095427422,EDW_CRE_DealBond,spEED.dbo.EDW_CRE_DealBond,tbl,402,64 KB,0,25
439112755,LP_Replines_mod_3m_bal_Calc,spEED.dbo.LP_Replines_mod_3m_bal_Calc,tbl,383,40 KB,0,87
423112698,LP_Replines_mod_3m_bal,spEED.dbo.LP_Replines_mod_3m_bal,tbl,383,40 KB,0,93
1691153070,LP_Aggregate_Deal_MSA_REO,spEED.dbo.LP_Aggregate_Deal_MSA_REO,tbl,346,24 KB,0,75
1765841603,Markit_TRX_Component,spEED.dbo.Markit_TRX_Component,tbl,343,48 KB,0,35
29399324,LP_CollateralAnalysis_CPR_Calc,spEED.dbo.LP_CollateralAnalysis_CPR_Calc,tbl,324,224 KB,0,87
1348199853,Speed_CDO_Intex_Deals_To_Explode,spEED.CDO.Speed_CDO_Intex_Deals_To_Explode,tbl,320,16 KB,01:47.6,72
2062734501,Speed_CDO_Intex_Deals_To_Explode,spEED.EURO.Speed_CDO_Intex_Deals_To_Explode,tbl,320,16 KB,01:47.6,86
525882332,LP_Replines_Deal_Calc,spEED.dbo.LP_Replines_Deal_Calc,tbl,307,280 KB,0,42
2079476074,LP_DealAggregates_ForLoanGroups_Extended_20161125,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161125,tbl,297,360 KB,0,86
207469405,LP_DealAggregates_ForLoanGroups_Extended_20161124,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161124,tbl,297,360 KB,0,82
338945871,LP_DealAggregates_ForLoanGroups_Extended_20161123,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161123,tbl,297,360 KB,0,74
406422109,LP_DealAggregates_ForLoanGroups_Extended_20161122,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161122,tbl,297,360 KB,0,10
73896922,LP_DealAggregates_ForLoanGroups_Extended_20161119,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161119,tbl,297,360 KB,0,93
2096856124,LP_DealAggregates_ForLoanGroups_Extended_20161118,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161118,tbl,297,360 KB,0,38
2052331963,LP_DealAggregates_ForLoanGroups_Extended_20161117,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161117,tbl,297,360 KB,0,16
2007807802,LP_DealAggregates_ForLoanGroups_Extended_20161116,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161116,tbl,297,360 KB,0,31
1867283299,LP_DealAggregates_ForLoanGroups_Extended_20161115,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161115,tbl,297,360 KB,0,13
1566758226,LP_DealAggregates_ForLoanGroups_Extended_20161112,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161112,tbl,297,360 KB,0,12
1634234464,LP_DealAggregates_ForLoanGroups_Extended_20161111,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended_20161111,tbl,297,360 KB,0,66
1788546151,LP_DealAggregates_ForLoanGroups_Extended,spEED.dbo.LP_DealAggregates_ForLoanGroups_Extended,tbl,297,352 KB,0,97
1868546436,LP_DealAggregates_ForLoanGroups_Extended,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended,tbl,297,352 KB,0,42
1788546151,LP_DealAggregates_ForLoanGroups_Extended,spEED.dbo.LP_DealAggregates_ForLoanGroups_Extended,tbl,297,400 KB,0,37
1868546436,LP_DealAggregates_ForLoanGroups_Extended,spEED.Published.LP_DealAggregates_ForLoanGroups_Extended,tbl,297,400 KB,0,92
1967918678,JOB_RunDuration,spEED.dbo.JOB_RunDuration,tbl,297,64 KB,0,88
1090519364,EDW_LES_DealSubmissionMetrics,spEED.dbo.EDW_LES_DealSubmissionMetrics,tbl,292,152 KB,0,68
1122519478,EDW_LES_DealSubmissionMetadata,spEED.dbo.EDW_LES_DealSubmissionMetadata,tbl,292,40 KB,32:42.3,11
203863793,LP_Minis,spEED.dbo.LP_Minis,tbl,286,48 KB,0,34
523200964,MAP_CDO_ASSET_TYP,spEED.CDO.MAP_CDO_ASSET_TYP,tbl,281,32 KB,19:02.4,62
1902733931,MAP_CDO_ASSET_TYP,spEED.EURO.MAP_CDO_ASSET_TYP,tbl,281,32 KB,19:02.4,57
1093019075,LP_Loanagg_Cohorts_custom_list,spEED.dbo.LP_Loanagg_Cohorts_custom_list,tbl,280,32 KB,0,63
954954974,ClassificationCode,spEED.dbo.ClassificationCode,tbl,258,16 KB,00:11.3,99
1236459729,RPT_MU_MP_MODIFICATION_MOD_TYPE,spEED.dbo.RPT_MU_MP_MODIFICATION_MOD_TYPE,tbl,252,16 KB,0,94
1252459786,RPT_MU_MP_CUMULATIVE_MODIFICATION,spEED.dbo.RPT_MU_MP_CUMULATIVE_MODIFICATION,tbl,252,16 KB,0,92
1476460584,RPT_MU_DQ_DISTRI_DIRTY_PAYLOAN,spEED.dbo.RPT_MU_DQ_DISTRI_DIRTY_PAYLOAN,tbl,252,16 KB,0,35
627741539,LP_DealAggregates_ForLoanGroups,spEED.dbo.LP_DealAggregates_ForLoanGroups,tbl,247,72 KB,0,73
1316460014,RPT_MU_LS_MODIFICATION_STATUS,spEED.dbo.RPT_MU_LS_MODIFICATION_STATUS,tbl,245,16 KB,0,23
1045539454,DUEDIL_Files_Prospectus,spEED.dbo.DUEDIL_Files_Prospectus,tbl,238,579976 KB,22:19.7,37
1504164554,IPREO_lkup_Country,spEED.dbo.IPREO_lkup_Country,tbl,238,16 KB,0,60
541882389,LP_Replines_Deals_list,spEED.dbo.LP_Replines_Deals_list,tbl,229,16 KB,0,33
1919554122,LP_Collat_Servicer_Map,spEED.dbo.LP_Collat_Servicer_Map,tbl,225,24 KB,0,52
2141406848,Holidays,spEED.dbo.Holidays,tbl,225,16 KB,00:47.5,54
1492460641,RPT_MU_DQ_DISTRI_DELINQUENCY_STATUS,spEED.dbo.RPT_MU_DQ_DISTRI_DELINQUENCY_STATUS,tbl,216,16 KB,0,69
1428460413,RPT_MU_DQ_PAY_HIST,spEED.dbo.RPT_MU_DQ_PAY_HIST,tbl,216,16 KB,0,49
1796461724,RPT_MU_CDR_LIQUIDATION_TYPE,spEED.dbo.RPT_MU_CDR_LIQUIDATION_TYPE,tbl,216,16 KB,0,28
1572460926,RPT_MU_DQ_C2D30_ROLLRATE_PAY_HIST,spEED.dbo.RPT_MU_DQ_C2D30_ROLLRATE_PAY_HIST,tbl,216,16 KB,0,80
1348460128,RPT_MU_LS_LIQUIDATION_TYPE,spEED.dbo.RPT_MU_LS_LIQUIDATION_TYPE,tbl,210,16 KB,0,96
1140459387,RPT_MU_MP_REDEFAULT_YEAR_MODIFICATION,spEED.dbo.RPT_MU_MP_REDEFAULT_YEAR_MODIFICATION,tbl,210,16 KB,0,63
1887475390,LP_HistVector_Paras,spEED.dbo.LP_HistVector_Paras,tbl,207,16 KB,0,67
1889545915,SBC_PRODUCT_TYPE_CODE,spEED.dbo.SBC_PRODUCT_TYPE_CODE,tbl,204,8 KB,0,96
1733841489,Markit_PRIMEX_Component,spEED.dbo.Markit_PRIMEX_Component,tbl,191,24 KB,31:42.5,58
2025162360,Dictionary_PrimeXCusips,spEED.dbo.Dictionary_PrimeXCusips,tbl,191,8 KB,30:31.5,86
1697545231,SBC_ARM_INDEX_TYPE,spEED.dbo.SBC_ARM_INDEX_TYPE,tbl,187,32 KB,0,39
1681545174,SBC_ARM_INDEX_CODE,spEED.dbo.SBC_ARM_INDEX_CODE,tbl,187,16 KB,0,56
1536164668,IPREO_lkup_Exchange,spEED.dbo.IPREO_lkup_Exchange,tbl,185,8 KB,0,39
1600164896,IPREO_lkup_Industry,spEED.dbo.IPREO_lkup_Industry,tbl,185,16 KB,0,99
462728801,LP_Universe_RRM_pcd,spEED.dbo.LP_Universe_RRM_pcd,tbl,173,8 KB,0,97
283512439,LP_Servicer_Advance_Rates_Cusips,spEED.dbo.LP_Servicer_Advance_Rates_Cusips,tbl,167,8 KB,0,19
1574322160,OddLot_JobStepRunningRecord,spEED.dbo.OddLot_JobStepRunningRecord,tbl,164,136 KB,0,67
1023472312,LP_DealGroupMap_Last,spEED.dbo.LP_DealGroupMap_Last,tbl,163,16 KB,0,13
255392029,LP_DealGroupMap,spEED.dbo.LP_DealGroupMap,tbl,163,24 KB,0,24
595741425,LP_CQSVCODE,spEED.dbo.LP_CQSVCODE,tbl,163,8 KB,05:13.5,45
839426510,EDW_CRE_DealSubmissionMetrics,spEED.dbo.EDW_CRE_DealSubmissionMetrics,tbl,162,88 KB,0,10
871426624,EDW_CRE_DealSubmissionMetadata,spEED.dbo.EDW_CRE_DealSubmissionMetadata,tbl,162,24 KB,32:42.3,76
346536368,tmp_SAP_Positions,spEED.CDO.tmp_SAP_Positions,tbl,155,8 KB,0,88
1996898531,RPT_SVCR_Mapping,spEED.dbo.RPT_SVCR_Mapping,tbl,140,8 KB,0,19
1926258613,LP_CusipDealIdMappingwGroupID_Extended,spEED.dbo.LP_CusipDealIdMappingwGroupID_Extended,tbl,139,8 KB,0,20
1538924654,LP_GroupAggregates,spEED.dbo.LP_GroupAggregates,tbl,138,232 KB,0,56
1887501953,Basel_UserPermission,spEED.dbo.Basel_UserPermission,tbl,134,8 KB,0,52
1542322046,OddLot_JobRunningRecord,spEED.dbo.OddLot_JobRunningRecord,tbl,132,32 KB,0,80
1627152842,LP_Aggregate_MSA_REO,spEED.dbo.LP_Aggregate_MSA_REO,tbl,129,8 KB,49:44.3,42
926626344,CS_MSA,spEED.dbo.CS_MSA,tbl,129,16 KB,0,69
587149137,Dictionary_Dimension_Values,spEED.dbo.Dictionary_Dimension_Values,tbl,118,16 KB,0,73
1810873568,Dictionary_TRXCusips,spEED.dbo.Dictionary_TRXCusips,tbl,118,8 KB,0,83
235251993,TruPS_Intex_Deal,spEED.CDO.TruPS_Intex_Deal,tbl,111,8 KB,25:05.6,51
587201192,MAP_CDO_DEAL_INDIC_ASSET,spEED.CDO.MAP_CDO_DEAL_INDIC_ASSET,tbl,109,8 KB,18:42.7,65
1966734159,MAP_CDO_DEAL_INDIC_ASSET,spEED.EURO.MAP_CDO_DEAL_INDIC_ASSET,tbl,109,8 KB,18:42.7,50
2127919248,IDS_Report_Temp,spEED.dbo.IDS_Report_Temp,tbl,107,16 KB,0,23
101575400,LP_Aggregate_LiveLoans_Mapped_Servicer,spEED.dbo.LP_Aggregate_LiveLoans_Mapped_Servicer,tbl,105,8 KB,0,64
869578136,LP_Aggregate_LiveLoans_Raw_Servicer,spEED.dbo.LP_Aggregate_LiveLoans_Raw_Servicer,tbl,105,8 KB,0,33
1729545345,SBC_DELINQUENCY_REASON_CODE,spEED.dbo.SBC_DELINQUENCY_REASON_CODE,tbl,103,8 KB,0,58
279112185,OFHEO_Volatility,spEED.dbo.OFHEO_Volatility,tbl,102,24 KB,0,78
1682977222,Basel_Overrides,spEED.dbo.Basel_Overrides,tbl,101,32 KB,33:59.2,75
1447676205,CUBE_Dim_ABX,spEED.dbo.CUBE_Dim_ABX,tbl,100,8 KB,0,89
